,Date,Open,High,Low,Close,Volume,Extra
0,2020-01-01T00:00:00,1790.2,1802.55,1783.2,1793.2,396980,
1,2020-01-02T00:00:00,1791.0,1799.9,1783.4,1790.65,411219,
2,2020-01-03T00:00:00,1779.8,1779.8,1747.05,1751.4,1315247,
3,2020-01-06T00:00:00,1737.95,1738.0,1694.0,1707.15,1871650,
4,2020-01-07T00:00:00,1711.0,1740.5,1711.0,1724.4,1033602,
5,2020-01-08T00:00:00,1696.0,1736.0,1695.0,1728.8,1006003,
6,2020-01-09T00:00:00,1763.0,1775.0,1741.0,1772.55,1781611,
7,2020-01-10T00:00:00,1772.0,1797.3,1760.0,1792.55,1256318,
8,2020-01-13T00:00:00,1799.0,1807.95,1794.35,1804.9,823429,
9,2020-01-14T00:00:00,1805.0,1821.65,1804.8,1819.15,779392,
10,2020-01-15T00:00:00,1817.5,1845.0,1810.1,1842.25,1252728,
11,2020-01-16T00:00:00,1835.95,1848.0,1828.75,1835.15,1031473,
12,2020-01-17T00:00:00,1835.6,1838.9,1815.0,1830.05,862156,
13,2020-01-20T00:00:00,1838.0,1862.25,1833.6,1848.75,1091443,
14,2020-01-21T00:00:00,1839.95,1842.55,1793.85,1810.75,2100986,
15,2020-01-22T00:00:00,1815.0,1818.7,1766.85,1779.25,3414745,
16,2020-01-23T00:00:00,1779.0,1789.0,1757.1,1776.1,1884695,
17,2020-01-24T00:00:00,1783.65,1799.9,1780.25,1786.8,1195515,
18,2020-01-27T00:00:00,1787.0,1805.75,1780.0,1788.35,967358,
19,2020-01-28T00:00:00,1794.0,1794.0,1773.0,1779.1,873086,
20,2020-01-29T00:00:00,1787.0,1803.85,1781.0,1796.95,874426,
21,2020-01-30T00:00:00,1800.0,1808.9,1786.0,1805.0,1005566,
22,2020-01-31T00:00:00,1810.0,1824.0,1788.7,1795.65,1169437,
23,2020-02-01T00:00:00,1802.0,1817.8,1747.0,1755.35,750354,
24,2020-02-03T00:00:00,1768.8,1872.9,1765.0,1867.65,2854164,
25,2020-02-04T00:00:00,1870.0,1896.75,1855.05,1891.3,1829984,
26,2020-02-05T00:00:00,1889.0,1890.0,1866.15,1873.5,1344015,
27,2020-02-06T00:00:00,1878.0,1882.4,1845.0,1861.0,995388,
28,2020-02-07T00:00:00,1856.8,1876.5,1850.6,1858.7,632859,
29,2020-02-10T00:00:00,1867.0,1872.75,1837.2,1869.5,747630,
30,2020-02-11T00:00:00,1880.0,1894.5,1872.75,1878.1,1092869,
31,2020-02-12T00:00:00,1880.0,1916.7,1878.2,1893.7,1616603,
32,2020-02-13T00:00:00,1889.0,1901.95,1868.05,1874.05,638802,
33,2020-02-14T00:00:00,1876.5,1899.65,1870.0,1877.05,771460,
34,2020-02-17T00:00:00,1879.9,1893.5,1870.6,1880.25,676581,
35,2020-02-18T00:00:00,1879.9,1879.9,1861.0,1863.65,683179,
36,2020-02-19T00:00:00,1870.1,1892.75,1851.35,1884.9,723185,
37,2020-02-20T00:00:00,1883.0,1886.0,1839.05,1842.25,1401352,
38,2020-02-24T00:00:00,1845.25,1853.0,1814.0,1818.95,1307676,
39,2020-02-25T00:00:00,1838.4,1843.55,1820.2,1826.1,896782,
40,2020-02-26T00:00:00,1826.0,1845.0,1820.0,1826.65,1912408,
41,2020-02-27T00:00:00,1829.85,1852.0,1810.45,1843.8,1642868,
42,2020-02-28T00:00:00,1820.0,1842.1,1783.15,1797.95,2963558,
43,2020-03-02T00:00:00,1815.1,1837.45,1769.25,1786.8,1219245,
44,2020-03-03T00:00:00,1780.05,1818.0,1767.0,1800.55,1392466,
45,2020-03-04T00:00:00,1804.05,1857.45,1804.05,1847.95,3050159,
46,2020-03-05T00:00:00,1854.0,1882.0,1852.1,1874.45,2063315,
47,2020-03-06T00:00:00,1840.0,1884.4,1835.0,1877.45,1393530,
48,2020-03-09T00:00:00,1888.0,1915.9,1848.0,1867.15,3419708,
49,2020-03-11T00:00:00,1874.95,1905.0,1851.5,1882.85,3197182,
50,2020-03-12T00:00:00,1864.95,1874.8,1815.0,1843.35,6235822,
51,2020-03-13T00:00:00,1785.0,1843.75,1669.85,1797.7,3878661,
52,2020-03-16T00:00:00,1777.0,1777.0,1678.15,1683.4,2865450,
53,2020-03-17T00:00:00,1699.0,1779.8,1670.0,1731.6,2643022,
54,2020-03-18T00:00:00,1732.0,1758.55,1608.0,1618.2,3645567,
55,2020-03-19T00:00:00,1540.0,1653.95,1431.2,1601.2,4904502,
56,2020-03-20T00:00:00,1610.0,1757.4,1570.55,1742.95,3128647,
57,2020-03-23T00:00:00,1578.6,1650.0,1490.75,1498.45,2155329,
58,2020-03-24T00:00:00,1556.55,1598.0,1453.25,1524.85,3909844,
59,2020-03-25T00:00:00,1446.55,1605.35,1446.0,1593.15,2196105,
60,2020-03-26T00:00:00,1605.0,1650.0,1574.0,1616.95,2621863,
61,2020-03-27T00:00:00,1664.8,1665.25,1550.2,1604.15,2102482,
62,2020-03-30T00:00:00,1591.15,1619.5,1559.05,1594.95,1843749,
63,2020-03-31T00:00:00,1625.0,1690.0,1601.8,1666.5,2786850,
64,2020-04-01T00:00:00,1650.05,1655.0,1584.25,1603.2,1558549,
65,2020-04-03T00:00:00,1615.1,1615.5,1517.25,1520.9,2930237,
66,2020-04-07T00:00:00,1540.0,1635.0,1538.0,1623.8,2731464,
67,2020-04-08T00:00:00,1623.8,1687.8,1600.0,1608.95,2381103,
68,2020-04-09T00:00:00,1640.0,1678.9,1618.95,1651.35,1489118,
69,2020-04-13T00:00:00,1646.0,1703.65,1602.85,1680.85,2585530,
70,2020-04-15T00:00:00,1703.65,1736.75,1683.8,1718.2,2508675,
71,2020-04-16T00:00:00,1691.0,1752.3,1684.75,1743.1,1820498,
72,2020-04-17T00:00:00,1763.0,1783.7,1727.1,1756.25,1398785,
73,2020-04-20T00:00:00,1758.25,1758.65,1705.65,1730.45,1430938,
74,2020-04-21T00:00:00,1710.0,1753.95,1700.0,1726.0,1594827,
75,2020-04-22T00:00:00,1717.1,1822.0,1712.25,1813.0,3725140,
76,2020-04-23T00:00:00,1807.0,1845.4,1801.05,1821.65,2573568,
77,2020-04-24T00:00:00,1815.05,1842.8,1814.0,1827.55,2744731,
78,2020-04-27T00:00:00,1840.0,1859.8,1818.1,1851.35,1770843,
79,2020-04-28T00:00:00,1847.2,1864.0,1806.3,1824.4,1934725,
80,2020-04-29T00:00:00,1846.9,1846.9,1755.9,1767.5,2930887,
81,2020-04-30T00:00:00,1795.0,1796.95,1741.0,1758.7,2925943,
82,2020-05-04T00:00:00,1718.0,1751.0,1671.5,1676.8,2941905,
83,2020-05-05T00:00:00,1681.0,1692.9,1578.25,1619.15,5866694,
84,2020-05-06T00:00:00,1615.0,1638.7,1577.0,1610.65,3937451,
85,2020-05-07T00:00:00,1609.95,1628.7,1545.2,1594.3,5254900,
86,2020-05-08T00:00:00,1611.8,1638.0,1570.0,1578.4,5643191,
87,2020-05-11T00:00:00,1583.0,1599.0,1555.0,1569.6,3766886,
88,2020-05-12T00:00:00,1539.0,1543.75,1512.0,1523.35,4503281,
89,2020-05-13T00:00:00,1579.8,1579.8,1533.35,1563.3,2940262,
90,2020-05-14T00:00:00,1553.3,1557.6,1517.0,1522.4,2591359,
91,2020-05-15T00:00:00,1529.0,1560.0,1510.0,1552.95,2860570,
92,2020-05-18T00:00:00,1558.0,1558.55,1498.1,1501.1,2871191,
93,2020-05-19T00:00:00,1510.0,1516.95,1482.95,1503.95,3163022,
94,2020-05-20T00:00:00,1503.95,1514.0,1492.65,1500.05,2060936,
95,2020-05-21T00:00:00,1503.0,1583.5,1501.0,1574.3,3843069,
96,2020-05-22T00:00:00,1568.8,1625.0,1555.4,1617.9,5202041,
97,2020-05-26T00:00:00,1625.0,1656.95,1620.0,1629.85,3552009,
98,2020-05-27T00:00:00,1631.0,1636.85,1595.95,1619.45,2259828,
99,2020-05-28T00:00:00,1622.0,1656.95,1615.25,1643.6,3138907,
100,2020-05-29T00:00:00,1639.0,1699.0,1633.1,1683.1,3532440,
101,2020-06-01T00:00:00,1706.5,1711.9,1681.5,1693.25,2526921,
102,2020-06-02T00:00:00,1693.25,1733.0,1680.0,1709.3,2440101,
103,2020-06-03T00:00:00,1724.0,1744.0,1705.85,1716.55,3087643,
104,2020-06-04T00:00:00,1716.45,1719.6,1627.0,1633.75,4389364,
105,2020-06-05T00:00:00,1650.0,1659.35,1621.0,1638.55,2884198,
106,2020-06-08T00:00:00,1657.0,1666.0,1629.0,1634.25,2034190,
107,2020-06-09T00:00:00,1640.0,1695.0,1636.75,1642.05,3669169,
108,2020-06-10T00:00:00,1648.0,1675.1,1627.9,1635.95,2066331,
109,2020-06-11T00:00:00,1635.95,1646.0,1607.0,1610.6,1887881,
110,2020-06-12T00:00:00,1580.0,1642.95,1577.5,1637.35,2391103,
111,2020-06-15T00:00:00,1629.0,1650.65,1602.1,1618.2,1680893,
112,2020-06-16T00:00:00,1639.0,1640.25,1607.65,1621.7,1497324,
113,2020-06-17T00:00:00,1607.55,1622.65,1590.4,1595.4,1811182,
114,2020-06-18T00:00:00,1595.4,1612.2,1587.3,1597.8,1416604,
115,2020-06-19T00:00:00,1597.8,1630.0,1591.05,1622.5,2714183,
116,2020-06-22T00:00:00,1633.0,1673.5,1624.0,1652.15,2032363,
117,2020-06-23T00:00:00,1659.85,1689.0,1641.0,1683.9,2333521,
118,2020-06-24T00:00:00,1684.0,1813.75,1684.0,1747.25,11537171,
119,2020-06-25T00:00:00,1740.0,1747.0,1683.15,1689.0,4052968,
120,2020-06-26T00:00:00,1710.0,1710.35,1670.7,1686.75,2129302,
121,2020-06-29T00:00:00,1687.0,1708.45,1674.05,1691.95,2753359,
122,2020-06-29T00:00:00,1687.0,1708.45,1674.05,1691.95,2753359,
123,2020-06-30T00:00:00,1708.9,1718.0,1681.65,1687.45,1960488,
124,2020-07-01T00:00:00,1698.0,1698.0,1680.05,1688.0,1659943,
125,2020-07-02T00:00:00,1700.0,1704.0,1660.1,1686.45,2038140,
126,2020-07-03T00:00:00,1695.4,1720.0,1690.0,1695.65,1976329,
127,2020-07-06T00:00:00,1708.95,1712.0,1692.15,1708.85,1226823,
128,2020-07-07T00:00:00,1708.95,1749.9,1705.85,1745.75,2981956,
129,2020-07-08T00:00:00,1750.0,1761.8,1680.05,1686.25,2718499,
130,2020-07-09T00:00:00,1694.0,1722.0,1692.1,1717.25,1904124,
131,2020-07-10T00:00:00,1707.95,1711.0,1695.2,1703.5,1155663,
132,2020-07-13T00:00:00,1708.0,1732.9,1700.0,1705.65,1289724,
133,2020-07-14T00:00:00,1705.65,1718.0,1682.1,1688.4,1348246,
134,2020-07-15T00:00:00,1700.0,1713.6,1663.3,1671.65,1610952,
135,2020-07-16T00:00:00,1679.8,1697.1,1645.1,1693.2,1443933,
136,2020-07-17T00:00:00,1695.0,1742.5,1689.75,1717.9,2310833,
137,2020-07-20T00:00:00,1727.0,1757.35,1720.25,1751.6,1848601,
138,2020-07-21T00:00:00,1761.0,1771.75,1719.0,1724.25,2087992,
139,2020-07-22T00:00:00,1724.25,1736.4,1691.0,1695.75,1299878,
140,2020-07-23T00:00:00,1690.0,1740.0,1687.0,1727.8,2375777,
141,2020-07-24T00:00:00,1724.0,1727.0,1682.0,1712.05,3965018,
142,2020-07-27T00:00:00,1717.2,1788.0,1717.2,1778.15,6469272,
143,2020-07-28T00:00:00,1779.0,1792.65,1751.05,1759.65,2531630,
144,2020-07-29T00:00:00,1770.0,1779.9,1730.0,1740.15,1529293,
145,2020-07-30T00:00:00,1752.0,1778.0,1728.1,1743.35,2113845,
146,2020-07-31T00:00:00,1754.0,1770.9,1710.4,1715.5,1677483,
147,2020-08-03T00:00:00,1729.0,1735.0,1697.5,1705.5,1436437,
148,2020-08-04T00:00:00,1719.0,1735.0,1708.55,1713.95,1815096,
149,2020-08-05T00:00:00,1718.0,1741.95,1712.5,1716.3,1416350,
150,2020-08-06T00:00:00,1732.05,1752.1,1720.1,1727.55,1922710,
151,2020-08-07T00:00:00,1727.55,1816.9,1725.7,1806.25,5166588,
152,2020-08-10T00:00:00,1810.0,1824.3,1777.0,1782.35,1892525,
153,2020-08-11T00:00:00,1800.0,1837.8,1780.0,1789.55,3039967,
