,Date,Open,High,Low,Close,Volume,Extra
0,2020-01-01T00:00:00,735.0,740.0,732.55,736.85,2111594,
1,2020-01-02T00:00:00,738.9,740.8,730.9,734.7,5657364,
2,2020-01-03T00:00:00,733.9,748.0,733.9,746.0,7881264,
3,2020-01-06T00:00:00,746.1,753.8,736.5,738.85,6518750,
4,2020-01-07T00:00:00,738.0,742.6,725.1,727.9,7896928,
5,2020-01-08T00:00:00,724.95,729.0,708.3,718.2,8625726,
6,2020-01-09T00:00:00,721.7,731.5,714.3,727.55,13519660,
7,2020-01-10T00:00:00,740.45,742.9,730.5,738.15,9338508,
8,2020-01-13T00:00:00,760.0,777.5,755.0,773.55,36946737,
9,2020-01-14T00:00:00,769.95,776.95,767.2,775.65,11411371,
10,2020-01-15T00:00:00,773.85,773.85,762.15,767.55,6044508,
11,2020-01-16T00:00:00,770.7,772.5,760.25,767.0,5739257,
12,2020-01-17T00:00:00,770.7,772.9,762.25,767.85,3761049,
13,2020-01-20T00:00:00,771.6,774.4,762.95,768.45,3886905,
14,2020-01-21T00:00:00,768.45,770.5,760.75,762.5,4448105,
15,2020-01-22T00:00:00,768.45,778.0,766.0,770.2,9729018,
16,2020-01-23T00:00:00,777.1,785.5,776.7,784.35,12525972,
17,2020-01-24T00:00:00,775.75,786.5,773.6,782.75,7537060,
18,2020-01-27T00:00:00,779.05,784.8,774.4,778.1,3740522,
19,2020-01-28T00:00:00,781.0,781.8,772.0,778.0,5120494,
20,2020-01-29T00:00:00,786.6,792.8,784.25,789.7,6832268,
21,2020-01-30T00:00:00,789.7,789.7,778.0,780.7,3853422,
22,2020-01-31T00:00:00,780.55,784.95,771.6,775.95,6091633,
23,2020-02-01T00:00:00,775.1,791.25,769.25,779.5,5104065,
24,2020-02-03T00:00:00,782.0,790.95,764.5,767.4,6416409,
25,2020-02-04T00:00:00,770.1,789.9,770.1,787.85,5770619,
26,2020-02-05T00:00:00,781.0,786.0,774.4,784.55,6308487,
27,2020-02-06T00:00:00,784.35,786.8,770.0,771.35,7339319,
28,2020-02-07T00:00:00,775.95,778.85,771.0,777.3,2852406,
29,2020-02-10T00:00:00,774.0,778.0,769.75,773.2,3827435,
30,2020-02-11T00:00:00,779.0,779.1,769.2,773.55,4310070,
31,2020-02-12T00:00:00,775.8,783.25,775.1,781.05,2948125,
32,2020-02-13T00:00:00,785.0,794.0,782.2,792.25,4385947,
33,2020-02-14T00:00:00,794.5,799.2,784.6,786.45,5321127,
34,2020-02-17T00:00:00,790.3,793.45,783.3,789.45,2929231,
35,2020-02-18T00:00:00,785.0,799.05,783.65,797.65,5095937,
36,2020-02-19T00:00:00,800.0,804.85,796.15,800.45,3984176,
