,Date,Open,High,Low,Close,Volume,Extra
0,2020-01-01T00:00:00,1194.45,1199.0,1152.2,1154.75,3136352,
1,2020-01-02T00:00:00,1157.0,1159.9,1140.0,1155.6,3285971,
2,2020-01-03T00:00:00,1156.0,1156.0,1132.0,1139.7,2694232,
3,2020-01-06T00:00:00,1162.0,1171.4,1150.1,1158.6,4494251,
4,2020-01-07T00:00:00,1170.95,1171.9,1152.05,1159.95,2372576,
5,2020-01-08T00:00:00,1145.0,1156.3,1138.0,1143.3,2369780,
6,2020-01-09T00:00:00,1155.0,1168.0,1148.5,1163.45,1763549,
7,2020-01-10T00:00:00,1167.0,1170.7,1150.75,1154.05,1516034,
8,2020-01-13T00:00:00,1155.0,1162.45,1148.5,1158.95,1134833,
9,2020-01-14T00:00:00,1162.0,1168.65,1157.15,1167.1,1324292,
10,2020-01-15T00:00:00,1173.5,1191.5,1170.6,1184.85,2665537,
11,2020-01-16T00:00:00,1184.85,1195.5,1174.1,1192.9,1643791,
12,2020-01-17T00:00:00,1194.8,1196.85,1184.0,1188.75,1034565,
13,2020-01-20T00:00:00,1190.0,1195.0,1179.1,1187.85,1139554,
14,2020-01-21T00:00:00,1183.45,1183.9,1161.0,1176.2,925635,
15,2020-01-22T00:00:00,1181.8,1185.95,1172.0,1177.65,902120,
16,2020-01-23T00:00:00,1176.0,1206.65,1175.0,1204.1,2100150,
17,2020-01-24T00:00:00,1208.9,1230.0,1206.05,1227.85,2840893,
18,2020-01-27T00:00:00,1228.0,1240.35,1208.85,1213.8,2332663,
19,2020-01-28T00:00:00,1215.0,1223.5,1188.3,1195.0,1702929,
20,2020-01-29T00:00:00,1198.5,1207.9,1181.6,1186.2,1378863,
21,2020-01-30T00:00:00,1191.0,1191.5,1176.2,1179.25,1858942,
22,2020-01-31T00:00:00,1185.5,1194.8,1180.0,1187.75,1808035,
23,2020-02-01T00:00:00,1186.85,1218.0,1165.6,1173.25,1557087,
24,2020-02-03T00:00:00,1170.0,1192.3,1162.55,1186.4,3593909,
25,2020-02-04T00:00:00,1195.0,1287.8,1185.0,1275.8,7875508,
26,2020-02-05T00:00:00,1284.75,1297.7,1255.0,1279.85,5457778,
27,2020-02-06T00:00:00,1284.95,1294.2,1252.05,1259.3,2469199,
28,2020-02-07T00:00:00,1264.05,1279.5,1258.4,1275.0,2277676,
29,2020-02-10T00:00:00,1270.9,1275.0,1253.35,1257.2,1021549,
30,2020-02-11T00:00:00,1263.0,1278.9,1258.55,1270.7,1350937,
31,2020-02-12T00:00:00,1276.95,1288.95,1265.85,1269.0,1195081,
32,2020-02-13T00:00:00,1270.0,1308.0,1270.0,1298.1,4457807,
33,2020-02-14T00:00:00,1306.95,1310.7,1290.0,1293.45,1415962,
34,2020-02-17T00:00:00,1293.05,1321.6,1288.35,1316.05,2347034,
35,2020-02-18T00:00:00,1314.0,1318.9,1301.25,1311.0,1760214,
36,2020-02-19T00:00:00,1317.0,1332.9,1312.05,1329.6,1445488,
