,Date,Open,High,Low,Close,Volume,Extra
0,2020-01-01T00:00:00,532.9,538.0,529.55,536.6,2611626,
1,2020-01-02T00:00:00,537.0,541.0,533.5,539.85,2774260,
2,2020-01-03T00:00:00,538.95,539.0,530.4,532.75,1928723,
3,2020-01-06T00:00:00,529.9,530.0,520.5,524.5,2058103,
4,2020-01-07T00:00:00,528.9,532.0,523.05,526.65,2109179,
5,2020-01-08T00:00:00,520.9,526.45,519.0,524.65,1612224,
6,2020-01-09T00:00:00,529.85,542.45,525.7,541.25,2894760,
7,2020-01-10T00:00:00,544.1,547.6,539.25,546.6,2355335,
8,2020-01-13T00:00:00,548.9,557.0,546.6,554.95,3442722,
9,2020-01-14T00:00:00,554.95,563.75,554.95,562.5,2792919,
10,2020-01-15T00:00:00,562.0,571.0,556.7,569.75,2564155,
11,2020-01-16T00:00:00,569.25,569.8,564.05,567.45,2242379,
12,2020-01-17T00:00:00,566.8,574.0,565.15,569.3,2643669,
13,2020-01-20T00:00:00,569.0,574.0,564.35,567.2,1847853,
14,2020-01-21T00:00:00,564.0,564.9,550.1,552.8,3099127,
15,2020-01-22T00:00:00,553.5,556.5,549.0,553.6,1862390,
16,2020-01-23T00:00:00,553.5,567.4,549.55,566.5,2113268,
17,2020-01-24T00:00:00,566.1,572.0,564.1,567.75,2284506,
18,2020-01-27T00:00:00,565.0,582.5,563.0,578.3,3654237,
19,2020-01-28T00:00:00,581.25,589.75,568.5,572.5,3688623,
20,2020-01-29T00:00:00,577.5,580.7,572.15,577.75,1933787,
21,2020-01-30T00:00:00,578.0,587.55,563.85,567.85,2899269,
22,2020-01-31T00:00:00,570.8,577.0,565.3,567.15,2351644,
23,2020-02-01T00:00:00,566.0,581.2,528.95,545.2,4034270,
24,2020-02-03T00:00:00,545.0,565.75,535.2,558.7,3818119,
25,2020-02-04T00:00:00,562.0,578.8,558.8,576.9,2793542,
26,2020-02-05T00:00:00,580.25,589.85,577.4,584.35,3320168,
27,2020-02-06T00:00:00,585.0,589.15,576.05,580.15,2206633,
28,2020-02-07T00:00:00,579.0,581.5,561.3,569.1,4082010,
29,2020-02-10T00:00:00,566.8,567.0,526.05,528.4,9646946,
30,2020-02-11T00:00:00,533.2,537.7,522.7,524.05,5403867,
31,2020-02-12T00:00:00,526.65,534.3,523.9,531.0,3425974,
32,2020-02-13T00:00:00,530.45,538.0,528.3,533.6,3390653,
33,2020-02-14T00:00:00,535.25,536.95,520.65,523.0,3506293,
34,2020-02-17T00:00:00,524.1,525.4,516.0,522.75,2652976,
35,2020-02-18T00:00:00,520.5,524.9,514.1,523.2,2867484,
36,2020-02-19T00:00:00,528.15,529.65,521.8,526.4,1952375,
37,2020-02-20T00:00:00,525.9,533.0,523.0,524.85,2074780,
38,2020-02-24T00:00:00,522.0,522.0,511.1,513.2,1911025,
39,2020-02-25T00:00:00,515.55,519.5,506.1,508.95,2104458,
40,2020-02-26T00:00:00,507.7,512.45,500.0,503.0,3057369,
41,2020-02-27T00:00:00,504.0,504.0,487.55,493.5,6038142,
42,2020-02-28T00:00:00,485.0,485.0,453.6,457.05,8610966,
43,2020-03-02T00:00:00,453.55,472.45,444.35,458.3,9223489,
44,2020-03-03T00:00:00,462.0,471.0,455.25,466.25,4582727,
45,2020-03-04T00:00:00,466.05,477.0,457.5,474.65,5911313,
46,2020-03-05T00:00:00,472.7,482.5,469.0,479.3,4080048,
47,2020-03-06T00:00:00,458.85,473.75,456.5,471.0,4501942,
48,2020-03-09T00:00:00,453.55,465.7,441.0,463.2,4538916,
49,2020-03-11T00:00:00,462.85,469.65,449.7,451.6,5104827,
50,2020-03-12T00:00:00,427.9,435.95,399.65,423.35,9379965,
51,2020-03-13T00:00:00,400.5,449.75,345.65,428.85,6230435,
52,2020-03-16T00:00:00,421.0,428.6,388.8,391.8,3155920,
53,2020-03-17T00:00:00,392.0,408.0,369.95,373.4,4526563,
54,2020-03-18T00:00:00,379.0,383.7,339.1,346.4,6527858,
55,2020-03-19T00:00:00,331.75,331.8,302.0,314.2,10469072,
56,2020-03-20T00:00:00,316.0,328.2,308.25,322.6,8818579,
57,2020-03-23T00:00:00,299.0,303.9,280.6,293.4,6001460,
58,2020-03-24T00:00:00,300.0,309.9,264.4,269.0,6688384,
59,2020-03-25T00:00:00,263.4,288.35,245.4,277.85,9392462,
60,2020-03-26T00:00:00,277.85,294.0,273.1,285.5,7556094,
61,2020-03-27T00:00:00,297.0,305.0,280.8,294.5,9504923,
62,2020-03-30T00:00:00,281.7,284.85,270.0,274.4,8942272,
63,2020-03-31T00:00:00,283.85,287.2,277.8,284.95,6236048,
64,2020-04-01T00:00:00,281.0,283.0,265.5,272.85,5975948,
65,2020-04-03T00:00:00,274.0,290.0,271.35,280.7,6961732,
66,2020-04-07T00:00:00,295.5,323.8,292.75,321.0,10791936,
67,2020-04-08T00:00:00,315.0,350.4,312.8,326.4,8451199,
68,2020-04-09T00:00:00,335.75,391.65,332.4,381.4,11027964,
69,2020-04-13T00:00:00,380.0,380.0,355.0,362.85,7716237,
70,2020-04-15T00:00:00,373.05,379.9,349.3,353.15,11299041,
71,2020-04-16T00:00:00,343.1,360.45,343.0,356.7,6155606,
72,2020-04-17T00:00:00,370.75,370.75,355.55,363.2,6178614,
73,2020-04-20T00:00:00,367.0,367.45,354.0,355.85,4838911,
74,2020-04-21T00:00:00,349.05,349.05,323.5,332.05,7999795,
75,2020-04-22T00:00:00,327.0,345.75,320.6,340.2,9068833,
76,2020-04-23T00:00:00,338.0,349.65,331.55,347.5,6738335,
77,2020-04-24T00:00:00,342.0,344.75,332.0,334.3,5755031,
78,2020-04-27T00:00:00,337.55,343.35,328.15,330.3,5770555,
79,2020-04-28T00:00:00,334.45,338.0,328.5,335.95,4245562,
80,2020-04-29T00:00:00,337.0,351.8,336.25,348.0,7745964,
81,2020-04-30T00:00:00,355.65,368.0,355.0,366.65,7421804,
82,2020-05-04T00:00:00,350.05,362.4,341.1,357.05,7124741,
83,2020-05-05T00:00:00,363.75,381.8,361.45,368.15,13401073,
84,2020-05-06T00:00:00,371.5,393.0,358.25,387.15,7009703,
85,2020-05-07T00:00:00,387.5,403.45,385.1,400.65,12976767,
86,2020-05-08T00:00:00,405.0,407.9,380.7,386.7,9442603,
87,2020-05-11T00:00:00,388.5,402.0,384.35,390.1,7658045,
88,2020-05-12T00:00:00,388.9,395.2,380.2,393.05,4685734,
89,2020-05-13T00:00:00,415.0,418.9,404.25,413.05,7360858,
90,2020-05-14T00:00:00,401.5,407.5,396.0,400.45,4764292,
91,2020-05-15T00:00:00,402.75,403.95,373.2,381.3,14223964,
92,2020-05-18T00:00:00,382.1,383.5,367.25,377.2,7716581,
93,2020-05-19T00:00:00,384.0,391.0,371.2,382.9,5949616,
94,2020-05-20T00:00:00,382.9,413.7,379.7,405.05,10604525,
95,2020-05-21T00:00:00,400.15,412.2,397.8,408.3,6241487,
96,2020-05-22T00:00:00,404.0,430.35,398.7,426.35,10012784,
97,2020-05-26T00:00:00,427.0,435.2,421.65,429.15,5896884,
98,2020-05-27T00:00:00,426.5,434.95,415.0,432.5,7589285,
99,2020-05-28T00:00:00,429.5,444.0,423.85,440.4,7443284,
100,2020-05-29T00:00:00,434.0,450.0,431.1,436.35,9539715,
101,2020-06-01T00:00:00,441.85,470.5,441.5,461.1,9663713,
102,2020-06-02T00:00:00,465.1,478.85,460.85,462.85,8516265,
103,2020-06-03T00:00:00,470.0,492.6,466.5,485.1,9874003,
104,2020-06-04T00:00:00,485.3,486.25,469.4,478.45,5828085,
105,2020-06-05T00:00:00,479.0,489.45,475.4,484.2,6265852,
106,2020-06-08T00:00:00,485.5,494.15,468.25,470.85,5944270,
107,2020-06-09T00:00:00,473.8,482.8,463.3,478.75,7654785,
108,2020-06-10T00:00:00,476.15,483.7,468.85,472.05,4843753,
109,2020-06-11T00:00:00,472.0,480.0,469.5,474.55,4330667,
110,2020-06-12T00:00:00,457.0,512.9,456.1,508.45,18358822,
111,2020-06-15T00:00:00,505.15,520.95,498.7,508.15,17598081,
112,2020-06-16T00:00:00,517.1,519.0,501.3,506.75,6708375,
113,2020-06-17T00:00:00,504.9,504.9,492.5,497.6,9271954,
114,2020-06-18T00:00:00,496.9,508.9,492.0,506.6,7110030,
115,2020-06-19T00:00:00,506.6,506.6,496.4,500.05,9809729,
116,2020-06-22T00:00:00,501.75,502.25,494.1,498.75,5145222,
117,2020-06-23T00:00:00,500.0,519.9,497.6,516.4,9130718,
118,2020-06-24T00:00:00,520.0,527.65,512.55,515.35,7566525,
119,2020-06-25T00:00:00,509.9,516.35,503.35,507.25,5244866,
120,2020-06-26T00:00:00,515.0,515.25,498.7,501.4,4077445,
121,2020-06-29T00:00:00,494.1,510.95,493.05,507.45,4474358,
122,2020-06-29T00:00:00,494.1,510.95,493.05,507.45,4474358,
123,2020-06-30T00:00:00,509.0,515.5,507.1,510.7,5484980,
124,2020-07-01T00:00:00,513.75,521.4,494.25,498.95,8983145,
125,2020-07-02T00:00:00,506.5,532.0,504.4,529.7,16509715,
126,2020-07-03T00:00:00,531.4,535.5,524.2,530.5,7916070,
127,2020-07-06T00:00:00,533.65,573.55,533.65,570.55,16667466,
128,2020-07-07T00:00:00,565.0,568.0,551.65,560.0,9205340,
129,2020-07-08T00:00:00,564.0,568.25,549.0,551.25,5166829,
130,2020-07-09T00:00:00,554.0,564.3,548.05,560.3,4122779,
131,2020-07-10T00:00:00,555.3,568.95,552.0,554.85,5751670,
132,2020-07-13T00:00:00,560.0,560.5,549.2,555.85,3162748,
133,2020-07-14T00:00:00,553.0,553.95,538.0,545.2,3097063,
134,2020-07-15T00:00:00,550.0,559.7,542.75,550.15,5667442,
135,2020-07-16T00:00:00,547.0,574.5,542.55,570.9,11747356,
136,2020-07-17T00:00:00,571.95,591.25,565.5,588.8,9121671,
137,2020-07-20T00:00:00,588.9,597.6,582.15,594.0,5765852,
138,2020-07-21T00:00:00,592.85,597.5,585.5,588.3,3849867,
139,2020-07-22T00:00:00,588.6,612.0,582.0,592.0,11539241,
140,2020-07-23T00:00:00,590.95,609.0,584.5,603.35,7601582,
141,2020-07-24T00:00:00,594.1,600.95,590.1,598.7,3527006,
142,2020-07-27T00:00:00,598.15,600.0,588.0,594.4,3345227,
143,2020-07-28T00:00:00,591.6,625.8,588.75,620.35,10290417,
144,2020-07-29T00:00:00,620.0,624.9,601.0,604.85,5175477,
145,2020-07-30T00:00:00,606.0,614.8,596.25,598.35,4956628,
146,2020-07-31T00:00:00,599.9,610.85,592.15,606.45,3961057,
147,2020-08-03T00:00:00,610.0,620.5,594.2,597.15,4999763,
148,2020-08-04T00:00:00,597.15,609.6,597.15,602.6,4886321,
149,2020-08-05T00:00:00,605.9,620.0,603.2,614.25,3833692,
150,2020-08-06T00:00:00,618.0,618.0,605.55,609.65,3857005,
151,2020-08-07T00:00:00,610.1,616.5,598.7,600.45,7677079,
152,2020-08-10T00:00:00,605.0,640.8,605.0,628.9,12340151,
153,2020-08-11T00:00:00,630.0,640.6,622.4,629.55,5128117,
154,2020-08-12T00:00:00,628.0,648.6,624.35,634.95,8889704,
155,2020-08-13T00:00:00,635.15,645.3,628.4,631.45,5774630,
156,2020-08-14T00:00:00,634.0,637.85,607.55,614.45,3623119,
157,2020-08-17T00:00:00,628.0,632.0,613.8,623.6,5686865,
158,2020-08-18T00:00:00,625.0,632.75,618.6,622.65,3987757,
159,2020-08-19T00:00:00,627.0,631.9,622.0,623.9,2761701,
160,2020-08-20T00:00:00,620.0,623.0,610.0,612.05,3163950,
161,2020-08-21T00:00:00,620.0,620.95,608.0,609.8,4190258,
162,2020-08-24T00:00:00,613.0,615.7,601.0,601.95,3706924,
163,2020-08-25T00:00:00,605.0,612.4,601.5,609.35,4247624,
