,Date,Open,High,Low,Close,Volume,Extra
0,2020-01-01T00:00:00,2454.9,2462.55,2427.35,2432.55,314398,
1,2020-01-02T00:00:00,2447.8,2452.0,2417.05,2429.45,546799,
2,2020-01-03T00:00:00,2420.0,2449.0,2415.0,2432.35,548359,
3,2020-01-06T00:00:00,2428.95,2428.95,2360.05,2368.15,624416,
4,2020-01-07T00:00:00,2378.0,2399.9,2337.0,2348.05,620628,
5,2020-01-08T00:00:00,2322.0,2345.05,2310.55,2317.55,595599,
6,2020-01-09T00:00:00,2341.0,2365.0,2326.1,2354.55,732058,
7,2020-01-10T00:00:00,2357.0,2387.7,2351.0,2363.45,578084,
8,2020-01-13T00:00:00,2382.9,2382.9,2352.35,2366.75,433683,
9,2020-01-14T00:00:00,2367.0,2418.8,2361.05,2411.4,787147,
10,2020-01-15T00:00:00,2419.95,2480.55,2414.0,2476.3,1050998,
11,2020-01-16T00:00:00,2474.95,2474.95,2427.0,2434.5,590093,
12,2020-01-17T00:00:00,2445.0,2474.9,2421.6,2454.0,457655,
13,2020-01-20T00:00:00,2454.0,2459.65,2410.1,2415.6,320262,
14,2020-01-21T00:00:00,2410.0,2412.65,2375.0,2398.7,568446,
15,2020-01-22T00:00:00,2408.7,2410.0,2379.0,2399.05,347477,
16,2020-01-23T00:00:00,2397.0,2434.85,2380.0,2429.75,315180,
17,2020-01-24T00:00:00,2440.0,2474.8,2427.1,2468.65,519629,
18,2020-01-27T00:00:00,2456.0,2498.5,2425.05,2455.75,897633,
19,2020-01-28T00:00:00,2456.75,2508.95,2440.0,2468.85,904567,
20,2020-01-29T00:00:00,2484.0,2510.0,2470.0,2486.35,786940,
21,2020-01-30T00:00:00,2486.95,2522.0,2464.0,2482.3,797815,
22,2020-01-31T00:00:00,2508.0,2521.9,2492.05,2501.85,574541,
23,2020-02-01T00:00:00,2489.85,2531.0,2380.15,2446.9,791744,
24,2020-02-03T00:00:00,2391.0,2469.0,2358.0,2376.15,1507482,
25,2020-02-04T00:00:00,2412.0,2484.6,2400.8,2462.05,1187104,
26,2020-02-05T00:00:00,2472.0,2478.9,2345.55,2373.25,2177340,
27,2020-02-06T00:00:00,2395.0,2427.0,2355.0,2411.3,1641847,
28,2020-02-07T00:00:00,2480.0,2496.0,2421.35,2443.45,2708683,
29,2020-02-10T00:00:00,2449.5,2457.45,2375.15,2385.7,948988,
30,2020-02-11T00:00:00,2415.0,2443.35,2390.0,2396.45,680040,
31,2020-02-12T00:00:00,2410.0,2430.0,2400.0,2423.05,467409,
32,2020-02-13T00:00:00,2419.0,2441.3,2401.0,2408.95,514463,
33,2020-02-14T00:00:00,2424.0,2437.8,2351.1,2356.5,798502,
34,2020-02-17T00:00:00,2335.0,2335.0,2269.55,2283.35,817279,
35,2020-02-18T00:00:00,2283.2,2283.2,2225.0,2252.65,839433,
36,2020-02-19T00:00:00,2274.0,2278.0,2227.05,2251.6,729400,
37,2020-02-20T00:00:00,2267.0,2276.0,2235.45,2240.25,884838,
38,2020-02-24T00:00:00,2220.0,2220.0,2175.0,2184.2,807857,
39,2020-02-25T00:00:00,2190.2,2214.0,2164.05,2184.15,861732,
40,2020-02-26T00:00:00,2180.0,2195.0,2136.0,2142.55,971915,
41,2020-02-27T00:00:00,2147.9,2158.65,2101.0,2110.25,1092272,
42,2020-02-28T00:00:00,2080.0,2110.0,2033.95,2051.75,1878768,
43,2020-03-02T00:00:00,2100.0,2110.0,1961.0,1975.45,1207766,
44,2020-03-03T00:00:00,1976.0,2063.85,1976.0,2054.85,1689929,
45,2020-03-04T00:00:00,2070.0,2073.35,2000.5,2046.35,976551,
46,2020-03-05T00:00:00,2061.7,2093.1,2052.3,2063.9,899487,
47,2020-03-06T00:00:00,1971.0,2053.45,1971.0,2038.3,606725,
48,2020-03-09T00:00:00,1995.0,2011.5,1915.3,1956.05,844067,
49,2020-03-11T00:00:00,1968.0,2049.8,1948.9,2036.05,1848021,
50,2020-03-12T00:00:00,1956.0,1978.95,1793.75,1907.2,2239576,
51,2020-03-13T00:00:00,1761.0,1943.0,1535.0,1883.95,1184613,
52,2020-03-16T00:00:00,1818.0,1845.0,1775.3,1783.5,882746,
53,2020-03-17T00:00:00,1783.0,1903.6,1756.35,1841.15,1236778,
54,2020-03-18T00:00:00,1841.0,1860.0,1666.0,1681.15,1110531,
55,2020-03-19T00:00:00,1648.0,1789.0,1561.95,1712.45,1275919,
56,2020-03-20T00:00:00,1725.0,1845.7,1675.0,1815.7,1244623,
57,2020-03-23T00:00:00,1634.15,1673.15,1520.0,1616.0,750844,
58,2020-03-24T00:00:00,1650.0,1754.1,1475.0,1627.05,1488822,
59,2020-03-25T00:00:00,1560.0,1683.5,1525.3,1667.65,1027163,
60,2020-03-26T00:00:00,1689.9,1827.95,1645.6,1801.9,1448211,
61,2020-03-27T00:00:00,1815.0,1830.35,1640.6,1661.2,1514910,
62,2020-03-30T00:00:00,1635.0,1640.0,1542.3,1553.5,1250949,
63,2020-03-31T00:00:00,1593.0,1633.75,1565.0,1596.45,1456309,
64,2020-04-01T00:00:00,1590.1,1647.35,1565.0,1639.65,1640038,
65,2020-04-03T00:00:00,1610.05,1623.0,1543.15,1582.05,1592056,
66,2020-04-07T00:00:00,1630.0,1789.0,1623.65,1769.2,1374232,
67,2020-04-08T00:00:00,1702.0,1883.8,1700.0,1821.65,1377167,
68,2020-04-09T00:00:00,1879.15,2013.4,1853.0,1990.9,2416441,
69,2020-04-13T00:00:00,1952.0,2023.5,1888.05,1919.05,1560969,
70,2020-04-15T00:00:00,1940.0,1974.0,1811.7,1824.1,1537271,
71,2020-04-16T00:00:00,1800.0,1807.45,1752.55,1782.65,1453515,
72,2020-04-17T00:00:00,1839.95,1875.0,1812.0,1835.9,1327775,
73,2020-04-20T00:00:00,1874.95,1879.95,1787.05,1805.85,2290324,
74,2020-04-21T00:00:00,1785.1,1838.9,1758.0,1827.55,1650451,
75,2020-04-22T00:00:00,1800.0,1905.0,1796.9,1887.65,2737142,
76,2020-04-23T00:00:00,1900.0,1923.45,1855.0,1865.0,1882836,
